menu_name,ingredient_canonical,n_total,k_count,freq,alpha_prior,beta_prior
호떡,밀가루,5,1,0.2,2.0,5.0
호떡,드라이이스트,5,1,0.2,2.0,5.0
호떡,버터,5,1,0.2,2.0,5.0
호떡,통깨,5,1,0.2,2.0,5.0
호떡,옥수수가루,5,1,0.2,2.0,5.0
호떡,탈지분유,5,1,0.2,2.0,5.0
호떡,감자,5,1,0.2,2.0,5.0
호떡,치즈,5,1,0.2,2.0,5.0
호떡,마요네즈,5,1,0.2,2.0,5.0
호떡,크로아상생지,5,1,0.2,2.0,5.0
호떡,시나몬파우더,5,1,0.2,2.0,5.0
호떡,슈가파우더,5,1,0.2,2.0,5.0
호떡,견과류믹스,5,1,0.2,2.0,5.0
호떡,밀크커버춰초콜릿,5,1,0.2,2.0,5.0
호떡,다크커버춰초콜릿,5,1,0.2,2.0,5.0
호떡,초콜릿블록,5,1,0.2,2.0,5.0
호떡,메이플시럽,5,1,0.2,2.0,5.0
호떡,애호박,5,1,0.2,2.0,5.0
호떡,코코넛롱,5,1,0.2,2.0,5.0
호떡,팥앙금,5,1,0.2,2.0,5.0
호떡,찹쌀가루,5,1,0.2,2.0,5.0
호박죽,애호박,2,2,1.0,3.0,1.0
호박죽,찹쌀가루,2,2,1.0,3.0,1.0
호박죽,물,2,2,1.0,3.0,1.0
호박죽,설탕,2,2,1.0,3.0,1.0
호박죽,소금,2,2,1.0,3.0,1.0
호박죽,강낭콩,2,1,0.5,2.0,2.0
호박죽,삶은팥,2,1,0.5,2.0,2.0
호박죽,곤약,2,1,0.5,2.0,2.0
후라이드치킨,소금,146,110,0.753,111.0,37.0
후라이드치킨,후춧가루,146,105,0.719,106.0,42.0
후라이드치킨,식용유,146,87,0.596,88.0,60.0
후라이드치킨,마늘,146,82,0.562,83.0,65.0
후라이드치킨,설탕,146,60,0.411,61.0,87.0
후라이드치킨,양파,146,58,0.397,59.0,89.0
후라이드치킨,물,146,54,0.37,55.0,93.0
후라이드치킨,치킨파우더,146,54,0.37,55.0,93.0
후라이드치킨,닭고기,146,53,0.363,54.0,94.0
후라이드치킨,간장,146,46,0.315,47.0,101.0
후라이드치킨,대파,146,41,0.281,42.0,106.0
후라이드치킨,참기름,146,36,0.247,37.0,111.0
후라이드치킨,치즈,146,34,0.233,35.0,113.0
후라이드치킨,전분,146,33,0.226,34.0,114.0
후라이드치킨,생강,146,33,0.226,34.0,114.0
후라이드치킨,맛술,146,31,0.212,32.0,116.0
후라이드치킨,계란,146,30,0.205,31.0,117.0
후라이드치킨,치킨스톡,146,28,0.192,29.0,119.0
후라이드치킨,고추,146,27,0.185,28.0,120.0
후라이드치킨,새우,146,26,0.178,27.0,121.0
후라이드치킨,버터,146,25,0.171,26.0,122.0
후라이드치킨,돼지고기,146,25,0.171,26.0,122.0
후라이드치킨,우유,146,23,0.158,24.0,124.0
후라이드치킨,쪽파,146,21,0.144,22.0,126.0
후라이드치킨,굴소스,146,20,0.137,21.0,127.0
후라이드치킨,당근,146,20,0.137,21.0,127.0
후라이드치킨,표고버섯,146,16,0.11,17.0,131.0
후라이드치킨,죽순,146,16,0.11,17.0,131.0
후라이드치킨,밀가루,146,15,0.103,16.0,132.0
후라이드치킨,치킨육수,146,15,0.103,16.0,132.0
후라이드치킨,식초,146,15,0.103,16.0,132.0
후라이드치킨,소고기,146,14,0.096,15.0,133.0
후라이드치킨,김,146,11,0.075,12.0,136.0
후라이드치킨,파슬리가루,146,11,0.075,12.0,136.0
후라이드치킨,파프리카,146,11,0.075,12.0,136.0
후라이드치킨,고춧가루,146,11,0.075,12.0,136.0
후라이드치킨,토마토,146,11,0.075,12.0,136.0
후라이드치킨,올리고당,146,10,0.068,11.0,137.0
후라이드치킨,밥,146,10,0.068,11.0,137.0
후라이드치킨,방울토마토,146,10,0.068,11.0,137.0
후라이드치킨,오이,146,10,0.068,11.0,137.0
후라이드치킨,샐러리,146,10,0.068,11.0,137.0
후라이드치킨,노두유,146,10,0.068,11.0,137.0
후라이드치킨,파슬리,146,9,0.062,10.0,138.0
후라이드치킨,생크림,146,9,0.062,10.0,138.0
후라이드치킨,와인,146,9,0.062,10.0,138.0
후라이드치킨,월계수잎,146,9,0.062,10.0,138.0
후라이드치킨,파스타면,146,9,0.062,10.0,138.0
후라이드치킨,빵가루,146,8,0.055,9.0,139.0
후라이드치킨,마요네즈,146,8,0.055,9.0,139.0
후라이드치킨,레몬즙,146,8,0.055,9.0,139.0
후라이드치킨,레몬,146,8,0.055,9.0,139.0
후라이드치킨,양송이버섯,146,8,0.055,9.0,139.0
후라이드치킨,목이버섯,146,8,0.055,9.0,139.0
후라이드치킨,스파게티면,146,8,0.055,9.0,139.0
후라이드치킨,두반장,146,8,0.055,9.0,139.0
후라이드치킨,청양고추,146,7,0.048,8.0,140.0
후라이드치킨,베이컨,146,7,0.048,8.0,140.0
후라이드치킨,감자,146,7,0.048,8.0,140.0
후라이드치킨,산초가루,146,7,0.048,8.0,140.0
후라이드치킨,오징어,146,7,0.048,8.0,140.0
후라이드치킨,청경채,146,7,0.048,8.0,140.0
후라이드치킨,배추,146,7,0.048,8.0,140.0
후라이드치킨,고수,146,7,0.048,8.0,140.0
후라이드치킨,카레가루,146,6,0.041,7.0,141.0
후라이드치킨,무,146,6,0.041,7.0,141.0
후라이드치킨,팔각,146,6,0.041,7.0,141.0
후라이드치킨,두부,146,6,0.041,7.0,141.0
후라이드치킨,시금치,146,6,0.041,7.0,141.0
후라이드치킨,생면,146,6,0.041,7.0,141.0
후라이드치킨,산초기름,146,6,0.041,7.0,141.0
후라이드치킨,애호박,146,6,0.041,7.0,141.0
후라이드치킨,꿀,146,5,0.034,6.0,142.0
후라이드치킨,샬롯,146,5,0.034,6.0,142.0
후라이드치킨,페퍼론치노,146,5,0.034,6.0,142.0
후라이드치킨,통깨,146,5,0.034,6.0,142.0
후라이드치킨,면수,146,5,0.034,6.0,142.0
후라이드치킨,불린샤미,146,5,0.034,6.0,142.0
후라이드치킨,총장즙,146,5,0.034,6.0,142.0
후라이드치킨,이태리파슬리,146,5,0.034,6.0,142.0
후라이드치킨,기름,146,5,0.034,6.0,142.0
후라이드치킨,머스터드,146,4,0.027,5.0,143.0
후라이드치킨,채소,146,4,0.027,5.0,143.0
후라이드치킨,로즈마리,146,4,0.027,5.0,143.0
후라이드치킨,아보카도,146,4,0.027,5.0,143.0
후라이드치킨,타임,146,4,0.027,5.0,143.0
후라이드치킨,양배추,146,4,0.027,5.0,143.0
후라이드치킨,토마토소스,146,4,0.027,5.0,143.0
후라이드치킨,로메인,146,4,0.027,5.0,143.0
후라이드치킨,허브가루,146,4,0.027,5.0,143.0
후라이드치킨,셀러리,146,4,0.027,5.0,143.0
후라이드치킨,치킨스톡큐브,146,4,0.027,5.0,143.0
후라이드치킨,홍피망,146,4,0.027,5.0,143.0
후라이드치킨,청피망,146,4,0.027,5.0,143.0
후라이드치킨,청양초,146,4,0.027,5.0,143.0
후라이드치킨,페페론치노,146,4,0.027,5.0,143.0
후라이드치킨,할라피뇨,146,3,0.021,4.0,144.0
후라이드치킨,토르티야,146,3,0.021,4.0,144.0
후라이드치킨,큐민가루,146,3,0.021,4.0,144.0
후라이드치킨,칠리소스,146,3,0.021,4.0,144.0
후라이드치킨,케첩,146,3,0.021,4.0,144.0
후라이드치킨,스리라차,146,3,0.021,4.0,144.0
후라이드치킨,토마토페이스트,146,3,0.021,4.0,144.0
후라이드치킨,올리브,146,3,0.021,4.0,144.0
후라이드치킨,찹쌀가루,146,3,0.021,4.0,144.0
후라이드치킨,된장,146,3,0.021,4.0,144.0
후라이드치킨,루꼴라,146,3,0.021,4.0,144.0
후라이드치킨,쌀,146,3,0.021,4.0,144.0
후라이드치킨,파기름,146,3,0.021,4.0,144.0
후라이드치킨,숙주,146,3,0.021,4.0,144.0
후라이드치킨,송로오일,146,3,0.021,4.0,144.0
후라이드치킨,끓는물,146,3,0.021,4.0,144.0
후라이드치킨,부추,146,3,0.021,4.0,144.0
후라이드치킨,새송이버섯,146,3,0.021,4.0,144.0
후라이드치킨,베이킹파우더,146,2,0.014,3.0,145.0
후라이드치킨,햄,146,2,0.014,3.0,145.0
후라이드치킨,홀토마토,146,2,0.014,3.0,145.0
후라이드치킨,라임즙,146,2,0.014,3.0,145.0
후라이드치킨,스리라차소스,146,2,0.014,3.0,145.0
후라이드치킨,초리조,146,2,0.014,3.0,145.0
후라이드치킨,플레인요거트,146,2,0.014,3.0,145.0
후라이드치킨,양상추,146,2,0.014,3.0,145.0
후라이드치킨,브로콜리,146,2,0.014,3.0,145.0
후라이드치킨,사워도우,146,2,0.014,3.0,145.0
후라이드치킨,크랜베리,146,2,0.014,3.0,145.0
후라이드치킨,호두,146,2,0.014,3.0,145.0
후라이드치킨,연유,146,2,0.014,3.0,145.0
후라이드치킨,홀그레인머스터드,146,2,0.014,3.0,145.0
후라이드치킨,바질페스토,146,2,0.014,3.0,145.0
후라이드치킨,바질가루,146,2,0.014,3.0,145.0
후라이드치킨,치킨육수분말,146,2,0.014,3.0,145.0
후라이드치킨,깻잎,146,2,0.014,3.0,145.0
후라이드치킨,피망,146,2,0.014,3.0,145.0
후라이드치킨,조리유,146,2,0.014,3.0,145.0
후라이드치킨,연근,146,2,0.014,3.0,145.0
후라이드치킨,바게트,146,2,0.014,3.0,145.0
후라이드치킨,주키니,146,2,0.014,3.0,145.0
후라이드치킨,면,146,2,0.014,3.0,145.0
후라이드치킨,물밤,146,2,0.014,3.0,145.0
후라이드치킨,춘장,146,2,0.014,3.0,145.0
후라이드치킨,다시마,146,2,0.014,3.0,145.0
후라이드치킨,팽이버섯,146,2,0.014,3.0,145.0
후라이드치킨,불린찹쌀,146,2,0.014,3.0,145.0
후라이드치킨,완숙토마토,146,2,0.014,3.0,145.0
후라이드치킨,춘권피,146,2,0.014,3.0,145.0
후라이드치킨,홍합,146,2,0.014,3.0,145.0
후라이드치킨,토마토퓨레,146,2,0.014,3.0,145.0
후라이드치킨,우스터소스,146,2,0.014,3.0,145.0
후라이드치킨,바지락,146,2,0.014,3.0,145.0
후라이드치킨,가지,146,2,0.014,3.0,145.0
후라이드치킨,호두분태,146,1,0.007,2.0,146.0
후라이드치킨,토마토슬라이스,146,1,0.007,2.0,146.0
후라이드치킨,시판고형카레,146,1,0.007,2.0,146.0
후라이드치킨,로메인상추,146,1,0.007,2.0,146.0
후라이드치킨,머스타드,146,1,0.007,2.0,146.0
후라이드치킨,샐러드야채,146,1,0.007,2.0,146.0
후라이드치킨,냉동크랜베리,146,1,0.007,2.0,146.0
후라이드치킨,주스,146,1,0.007,2.0,146.0
후라이드치킨,시나몬가루,146,1,0.007,2.0,146.0
후라이드치킨,허니머스타드,146,1,0.007,2.0,146.0
후라이드치킨,로즈메리,146,1,0.007,2.0,146.0
후라이드치킨,불린콩,146,1,0.007,2.0,146.0
후라이드치킨,인델리카레가루,146,1,0.007,2.0,146.0
후라이드치킨,샬룻,146,1,0.007,2.0,146.0
후라이드치킨,다진로즈마리,146,1,0.007,2.0,146.0
후라이드치킨,머스터드소스,146,1,0.007,2.0,146.0
후라이드치킨,과육,146,1,0.007,2.0,146.0
후라이드치킨,말린오렌지껍질,146,1,0.007,2.0,146.0
후라이드치킨,바닐라아이스크림,146,1,0.007,2.0,146.0
후라이드치킨,얼음,146,1,0.007,2.0,146.0
후라이드치킨,그릭요거트,146,1,0.007,2.0,146.0
후라이드치킨,디종머스터드,146,1,0.007,2.0,146.0
후라이드치킨,바질잎,146,1,0.007,2.0,146.0
후라이드치킨,쌀국수면,146,1,0.007,2.0,146.0
후라이드치킨,파,146,1,0.007,2.0,146.0
후라이드치킨,통베이컨,146,1,0.007,2.0,146.0
후라이드치킨,시판토마토소스,146,1,0.007,2.0,146.0
후라이드치킨,피클,146,1,0.007,2.0,146.0
후라이드치킨,씨없는올리브,146,1,0.007,2.0,146.0
후라이드치킨,오레가노,146,1,0.007,2.0,146.0
후라이드치킨,매일그릭요거트,146,1,0.007,2.0,146.0
후라이드치킨,디종머스타드,146,1,0.007,2.0,146.0
후라이드치킨,미국피칸,146,1,0.007,2.0,146.0
후라이드치킨,씨겨자,146,1,0.007,2.0,146.0
후라이드치킨,치자,146,1,0.007,2.0,146.0
후라이드치킨,흰쌀밥,146,1,0.007,2.0,146.0
후라이드치킨,우엉,146,1,0.007,2.0,146.0
후라이드치킨,고구마,146,1,0.007,2.0,146.0
후라이드치킨,레디쉬,146,1,0.007,2.0,146.0
후라이드치킨,바게트빵,146,1,0.007,2.0,146.0
후라이드치킨,사과,146,1,0.007,2.0,146.0
후라이드치킨,껍질땅콩,146,1,0.007,2.0,146.0
후라이드치킨,",블랙올리브",146,1,0.007,2.0,146.0
후라이드치킨,맛밤,146,1,0.007,2.0,146.0
후라이드치킨,삶은고구마,146,1,0.007,2.0,146.0
후라이드치킨,꼬시래기,146,1,0.007,2.0,146.0
후라이드치킨,치킨스테이크,146,1,0.007,2.0,146.0
후라이드치킨,매실액,146,1,0.007,2.0,146.0
후라이드치킨,엔초비,146,1,0.007,2.0,146.0
후라이드치킨,케이퍼,146,1,0.007,2.0,146.0
후라이드치킨,초이스레시피매콤해물맛,146,1,0.007,2.0,146.0
후라이드치킨,케일,146,1,0.007,2.0,146.0
후라이드치킨,옥수수,146,1,0.007,2.0,146.0
후라이드치킨,잣,146,1,0.007,2.0,146.0
후라이드치킨,짜사이,146,1,0.007,2.0,146.0
후라이드치킨,고형치킨스톡,146,1,0.007,2.0,146.0
후라이드치킨,송화단,146,1,0.007,2.0,146.0
후라이드치킨,부,146,1,0.007,2.0,146.0
후라이드치킨,다진땅콩가루,146,1,0.007,2.0,146.0
후라이드치킨,즉석밥,146,1,0.007,2.0,146.0
후라이드치킨,훈제연어,146,1,0.007,2.0,146.0
후라이드치킨,스위트콘,146,1,0.007,2.0,146.0
후라이드치킨,검은깨쌀벼,146,1,0.007,2.0,146.0
후라이드치킨,백미,146,1,0.007,2.0,146.0
후라이드치킨,멧돼지찰,146,1,0.007,2.0,146.0
후라이드치킨,북흑조,146,1,0.007,2.0,146.0
후라이드치킨,다진샬롯,146,1,0.007,2.0,146.0
후라이드치킨,발효명이나물,146,1,0.007,2.0,146.0
후라이드치킨,건조빵가루,146,1,0.007,2.0,146.0
후라이드치킨,치킨스톡파우더,146,1,0.007,2.0,146.0
후라이드치킨,소시지,146,1,0.007,2.0,146.0
후라이드치킨,게살,146,1,0.007,2.0,146.0
후라이드치킨,XO소스,146,1,0.007,2.0,146.0
후라이드치킨,당면,146,1,0.007,2.0,146.0
후라이드치킨,식빵,146,1,0.007,2.0,146.0
후라이드치킨,해파리,146,1,0.007,2.0,146.0
후라이드치킨,찹쌀,146,1,0.007,2.0,146.0
후라이드치킨,완두콩,146,1,0.007,2.0,146.0
후라이드치킨,딜,146,1,0.007,2.0,146.0
후라이드치킨,레몬제스트,146,1,0.007,2.0,146.0
후라이드치킨,깨,146,1,0.007,2.0,146.0
후라이드치킨,날치알,146,1,0.007,2.0,146.0
후라이드치킨,양고기,146,1,0.007,2.0,146.0
후라이드치킨,생추왕,146,1,0.007,2.0,146.0
후라이드치킨,고급맛살또는게살통조림,146,1,0.007,2.0,146.0
후라이드치킨,문어다리숙회,146,1,0.007,2.0,146.0
후라이드치킨,스파게티,146,1,0.007,2.0,146.0
후라이드치킨,초당옥수수,146,1,0.007,2.0,146.0
후라이드치킨,파슬리나타임등허브,146,1,0.007,2.0,146.0
후라이드치킨,파인애플,146,1,0.007,2.0,146.0
후라이드치킨,고수잎,146,1,0.007,2.0,146.0
후라이드치킨,땅콩분태,146,1,0.007,2.0,146.0
후라이드치킨,냉동모둠해산물,146,1,0.007,2.0,146.0
후라이드치킨,불린쌀,146,1,0.007,2.0,146.0
후라이드치킨,콘옥수수,146,1,0.007,2.0,146.0
후라이드치킨,캔강낭콩,146,1,0.007,2.0,146.0
후라이드치킨,라임,146,1,0.007,2.0,146.0
후라이드치킨,큐민파우더,146,1,0.007,2.0,146.0
후라이드치킨,카이옌페퍼파우더,146,1,0.007,2.0,146.0
후라이드치킨,판젤라틴,146,1,0.007,2.0,146.0
후라이드치킨,마,146,1,0.007,2.0,146.0
후라이드치킨,비타민,146,1,0.007,2.0,146.0
후라이드치킨,송로버섯,146,1,0.007,2.0,146.0
후라이드치킨,오렌지,146,1,0.007,2.0,146.0
후라이드치킨,두꺼운베이컨,146,1,0.007,2.0,146.0
후라이드치킨,치킨스톡+물,146,1,0.007,2.0,146.0
후라이드치킨,크래미,146,1,0.007,2.0,146.0
후라이드치킨,곤약,146,1,0.007,2.0,146.0
후라이드치킨,미나리,146,1,0.007,2.0,146.0
후라이드치킨,황두장,146,1,0.007,2.0,146.0
후라이드치킨,통조림콩,146,1,0.007,2.0,146.0
후라이드치킨,숏파스타,146,1,0.007,2.0,146.0
후라이드치킨,차이브,146,1,0.007,2.0,146.0
후라이드치킨,엑스트라버진,146,1,0.007,2.0,146.0
후라이드치킨,갈릭칠리페이스트,146,1,0.007,2.0,146.0
후라이드치킨,생중화면,146,1,0.007,2.0,146.0
후라이드치킨,페투치네면,146,1,0.007,2.0,146.0
후라이드치킨,모시조개,146,1,0.007,2.0,146.0
후라이드치킨,이스트,146,1,0.007,2.0,146.0
후라이드치킨,껍질벗긴밤,146,1,0.007,2.0,146.0
후라이드치킨,대추,146,1,0.007,2.0,146.0
후라이드치킨,불린연잎,146,1,0.007,2.0,146.0
후라이드치킨,아스파라거스,146,1,0.007,2.0,146.0
후라이드치킨,육수,146,1,0.007,2.0,146.0
후라이드치킨,데친브로콜리니,146,1,0.007,2.0,146.0
후라이드치킨,토마토캔,146,1,0.007,2.0,146.0
후라이드치킨,카레파우더,146,1,0.007,2.0,146.0
후라이드치킨,건바질,146,1,0.007,2.0,146.0
후라이드치킨,느타리버섯,146,1,0.007,2.0,146.0
후라이드치킨,만두,146,1,0.007,2.0,146.0
후라이드치킨,전복,146,1,0.007,2.0,146.0
후라이드치킨,식용꽃,146,1,0.007,2.0,146.0
후라이드치킨,양송이,146,1,0.007,2.0,146.0
후라이드치킨,다진세이지,146,1,0.007,2.0,146.0
후라이드치킨,바질,146,1,0.007,2.0,146.0
후라이드치킨,포도씨오일,146,1,0.007,2.0,146.0
후라이드치킨,덕자,146,1,0.007,2.0,146.0
후라이드치킨,코셔솔트,146,1,0.007,2.0,146.0
후라이드치킨,참나물오일,146,1,0.007,2.0,146.0
후라이드치킨,새우젓,146,1,0.007,2.0,146.0
후라이드치킨,이찌방다시,146,1,0.007,2.0,146.0
후라이드치킨,문어바지락,146,1,0.007,2.0,146.0
후라이드치킨,가쓰오부시,146,1,0.007,2.0,146.0
후라이드치킨,비장탄에구운한치슬라이스,146,1,0.007,2.0,146.0
